Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
a26cf9ccb71715cc8b0a98936d6a1a89a6c301c969ae1ec91a1325cc7f589a5e,2016-10,Merseyside Police,Merseyside Police,-2.923397,53.411748,On or near ABERGELE ROAD,E01032509,Liverpool 027H,Investigation complete; no suspect identified
36e86e7cfff562a30074eedf1dda4ede1ea9eafe9b58f46bd31723202bcf5782,2016-10,Merseyside Police,Merseyside Police,-2.934262,53.434522,On or near FARRAR STREET,E01006606,Liverpool 020A,Investigation complete; no suspect identified
9f7adf5858c60a747c9d838e908a7f8a033719bbe96df91c00d8dc56a49a1585,2016-10,Merseyside Police,Merseyside Police,-2.912680,53.427651,On or near ST JAMES' CLOSE,E01006621,Liverpool 021D,Investigation complete; no suspect identified
675ccfcadb8d069c79832b53d159f53248bcf4850a08ed58296c4df28e1da778,2016-10,Merseyside Police,Merseyside Police,-2.966284,53.396263,On or near UPPER PARLIAMENT STREET,E01033768,Liverpool 037F,Investigation complete; no suspect identified
f5bed83be977f42fc72b8dd2165a1fc7074be7e95cbc12ecdb2cbeb2ccf2b8d4,2016-10,Merseyside Police,Merseyside Police,-3.046871,53.432698,On or near GRAFTON ROAD,E01007229,Wirral 001A,Investigation complete; no suspect identified
0e3214f46114fa93157268bf5adb9c08db3fe78e786477a99e82b0ad2b51973f,2016-10,Merseyside Police,Merseyside Police,-2.990884,53.454974,On or near Shopping Area,E01006964,Sefton 036A,Investigation complete; no suspect identified
fac2b4d6f02252cae10eab588475486ffdc5ac51e1a7b2a4899df27a3815c3f1,2016-10,Merseyside Police,Merseyside Police,-2.717715,53.454870,On or near JOHNSON STREET,E01006873,St. Helens 014D,Investigation complete; no suspect identified
f05fc4de7fd667ad444d3b5eb0606257d8ab7e1aca0581e1410c379a901462c1,2016-10,Merseyside Police,Merseyside Police,-3.028236,53.473220,On or near DEACON CLOSE,E01006957,Sefton 032C,Investigation complete; no suspect identified
ba52b8ad7c965738bc7a999ea649626713f09c6628f59bab0fe255d915444664,2016-10,Merseyside Police,Merseyside Police,-2.799412,53.417137,On or near CEDAR ROAD,E01006500,Knowsley 013B,Investigation complete; no suspect identified
7ab60c142eb7014b122065c4a96b3a7c2a29b6c588d3e66c7f0f052d5fce3270,2016-10,Merseyside Police,Merseyside Police,-2.897530,53.362192,On or near NURSERY LANE,E01006742,Liverpool 057B,Investigation complete; no suspect identified
6902f777228dd1acdd7e8aa6e78868b7b9d28d3af8690948b02b1a522e22ebf4,2016-10,Merseyside Police,Merseyside Police,-2.628196,53.448345,On or near IVY AVENUE,E01006860,St. Helens 015E,Investigation complete; no suspect identified
1fc627832dc59325be7b5853f2316d7d998e9a4ae7eaeb7910652af28173ceab,2016-10,Merseyside Police,Merseyside Police,-3.021812,53.376348,On or near GRASVILLE ROAD,E01007294,Wirral 021F,Investigation complete; no suspect identified
a09f7785455ce2aeebf09061a61c18bc09c970d0190b5632e0f4231157619c67,2016-10,Merseyside Police,Merseyside Police,-2.929445,53.396573,On or near WELLINGTON ROAD,E01006721,Liverpool 038C,Investigation complete; no suspect identified
a81a608dadc3c01edf825dce0d6d1d859d4bb304974a1137ed9658b249181e47,2016-10,Merseyside Police,Merseyside Police,-3.033072,53.411784,On or near CROSFIELD ROAD,E01007269,Wirral 010C,Investigation complete; no suspect identified
2833e7272c0c4281e9f954397efe85a2bbeee22f0f8482008f03487e7150e58a,2016-10,Merseyside Police,Merseyside Police,-2.921035,53.409663,On or near TAPLEY PLACE,E01032509,Liverpool 027H,Investigation complete; no suspect identified
5b849f7bcf0db2102078bb7eb6197b1ff23238776d6f39f21a4de102bccfc4a6,2016-10,Merseyside Police,Merseyside Police,-2.946199,53.466393,On or near TYNVILLE ROAD,E01006652,Liverpool 002A,Investigation complete; no suspect identified
388f306c0a52f561e9df6b6e22fac91e5d0d47423a20bf2f7014c38e49889b88,2016-10,Merseyside Police,Merseyside Police,-2.939181,53.426205,On or near GLOUCESTER ROAD NORTH,E01006767,Liverpool 019F,Investigation complete; no suspect identified
db4d4b4d0615b9cbdfbba20f7630d07c8d4b29fb4e58427a89d8c6d6a3109e59,2016-10,Merseyside Police,Merseyside Police,-2.921035,53.409663,On or near TAPLEY PLACE,E01032509,Liverpool 027H,Investigation complete; no suspect identified
ec0efc63d6a45000a332824a5477e2392afa8ffff6adbddd83cbc899fc60a584,2016-10,Merseyside Police,Merseyside Police,-2.958302,53.464669,On or near ERL STREET,E01006783,Liverpool 002E,Investigation complete; no suspect identified
ec584869cf8e6dc6d7560d7fb8cc56c476925e58f1b4d9216f355d17b2bc4a4d,2016-10,Merseyside Police,Merseyside Police,-3.009668,53.458961,On or near KNOWSLEY ROAD,E01007005,Sefton 034B,Investigation complete; no suspect identified
4caa7d86baeabd383c4822338e46a49abda796105486cb568d9177584ef2980e,2016-10,Merseyside Police,Merseyside Police,-2.972774,53.379490,On or near ROYDEN WAY,E01033748,Liverpool 050I,Investigation complete; no suspect identified
385995eb3a750c3b5a41e6d92e486f719a48ae26595a057355ad7caaea42a113,2016-10,Merseyside Police,Merseyside Police,-3.012280,53.485815,On or near BROWNMOOR LANE,E01007108,Sefton 025F,Investigation complete; no suspect identified
2b1044519aa3f20dc2756e0f9c8fef2533a64c776aa59f85d69e72c744a079f3,2016-10,Merseyside Police,Merseyside Police,-2.964235,53.382796,On or near DAVID STREET,E01006632,Liverpool 044C,Investigation complete; no suspect identified
c09ce3dfbd2bff0d9e63fb0e826e691f0da24763e867cad729c6108148fb79fd,2016-10,Merseyside Police,Merseyside Police,-3.059686,53.379074,On or near AUDLEM AVENUE,E01007246,Wirral 024C,Investigation complete; no suspect identified
94c80e7f8d374b9751a8546156aa0babdd15a70a6742e45ed25ee19bcac51283,2016-10,Merseyside Police,Merseyside Police,-2.939181,53.426205,On or near GLOUCESTER ROAD NORTH,E01006767,Liverpool 019F,Investigation complete; no suspect identified
96cc3377b6747040d46d277e1afcf572dc6cb2e40c48ba269e41ab9841f017c7,2016-10,Merseyside Police,Merseyside Police,-3.058240,53.561202,On or near FORMBY GARDENS,E01007080,Sefton 014C,Investigation complete; no suspect identified
bfa06ad6bc8b82b4ca5313d88398ee282f4f2fe75f6ff8ac7e87fbd3c93b62af,2016-10,Merseyside Police,Merseyside Police,-2.919535,53.443338,On or near RUSHMERE ROAD,E01006598,Liverpool 010A,Investigation complete; no suspect identified
5f8733f8ee44778487e9f34c20e5952abbde81c0678ca03e936981df12baf5a2,2016-10,Merseyside Police,Merseyside Police,-3.039738,53.435853,On or near MOLYNEUX DRIVE,E01007230,Wirral 001B,Investigation complete; no suspect identified
32c67a4efcfb3e2d06a46e2a2a48d127b7a6747c0598c57193c560ba155a69f1,2016-10,Merseyside Police,Merseyside Police,-2.978061,53.401569,On or near BACK COLQUITT STREET,E01033761,Liverpool 060D,Investigation complete; no suspect identified
3c436a7eab1fb1384ccfb8d973a976241c715a07e228bdef12c27c183d2fae84,2016-10,Merseyside Police,Merseyside Police,-3.017116,53.383049,On or near Parking Area,E01007291,Wirral 021D,Investigation complete; no suspect identified
1874e153d667f3a9fb4e22eff8bfeaf54c8f15e302df671e2086c4a545e2c2b9,2016-10,Merseyside Police,Merseyside Police,-2.840784,53.421464,On or near GLADE ROAD,E01006484,Knowsley 011D,Investigation complete; no suspect identified
842783a5700e05ac2e569d3ea29779848b6c0a3e2aae9037febbace37f4bdf34,2016-10,Merseyside Police,Merseyside Police,-2.970981,53.412980,On or near STRADA WAY,E01033758,Liverpool 060B,Investigation complete; no suspect identified
0156042ca81a90c879c32fd8290b0424212cfe819330a58a158df14e29e25c77,2016-10,Merseyside Police,Merseyside Police,-2.760681,53.440617,On or near LESLIE ROAD,E01006831,St. Helens 016A,Investigation complete; no suspect identified
53e4344c56d3d1a0361fe7e846316799f0d19e37283e4035b730e53a3f97b248,2016-10,Merseyside Police,Merseyside Police,-2.813250,53.427147,On or near WOOD LANE,E01006464,Knowsley 007D,Investigation complete; no suspect identified
50b48ee5f2b52f96fb38e7cb9d4e634298fda198f7853b789f09b7024ec100d5,2016-10,Merseyside Police,Merseyside Police,-2.918946,53.398587,On or near HIGH STREET,E01006588,Liverpool 042C,Investigation complete; no suspect identified
0a0081d029f6855855db20860a49343b1ed36352afedc17d1ca2f6eee8a157d7,2016-10,Merseyside Police,Merseyside Police,-2.997472,53.362073,On or near MARQUIS STREET,E01007139,Wirral 031C,Investigation complete; no suspect identified
3a31ea9ce7760cfe4157c940aa23c5bb1dcaf847f2409c9cc955f7822ad2c796,2016-10,Merseyside Police,Merseyside Police,-2.890499,53.493275,On or near APPLEBY ROAD,E01006495,Knowsley 001E,Investigation complete; no suspect identified
9917d11889f4d52036b79e285ed59fd5331696f3052246bce73b36eddf351559,2016-10,Merseyside Police,Merseyside Police,-2.999718,53.461148,On or near HORNBY BOULEVARD,E01007013,Sefton 036E,Investigation complete; no suspect identified
8a3f9bceda6c99215abf5665b7cef1331c378e04b58164aef64545d4bb383471,2016-10,Merseyside Police,Merseyside Police,-2.854694,53.428512,On or near SETH POWELL WAY,E01006441,Knowsley 006D,Investigation complete; no suspect identified
0e5831a697c0331faa78f483459cc32dad670428c33fa5e054fd2334f1bd076c,2016-10,Merseyside Police,Merseyside Police,-2.893082,53.441184,On or near Theme/Adventure Park,E01006627,Liverpool 013C,Investigation complete; no suspect identified
7ad7b2a44b53453aeb04b9d28ed1f8c56027ccdbfb641ad16142d1d38615304b,2016-10,Merseyside Police,Merseyside Police,-3.032410,53.388787,On or near CLAYTON STREET,E01007128,Wirral 016C,Investigation complete; no suspect identified
63a4df86bb2a4ac2f4189bfc38851db6d0f021e2aa857e0dbd60f3a1ccb00987,2016-10,Merseyside Police,Merseyside Police,-2.934492,53.431995,On or near LONDONDERRY ROAD,E01006606,Liverpool 020A,Investigation complete; no suspect identified
a2d24cf9978e992c84d474a319961fa2618ebd8751b614f1b9327490a0ff730d,2016-10,Merseyside Police,Merseyside Police,-2.908749,53.431043,On or near MARFORD ROAD,E01006617,Liverpool 021A,Investigation complete; no suspect identified
a0a3604c96de8972f4a2ab4c86cf440304714cde1625c0871ab8e3a41946293c,2016-10,Merseyside Police,Merseyside Police,-3.047136,53.374286,On or near Petrol Station,E01007245,Wirral 024B,Investigation complete; no suspect identified
ccad5114d87ecb6b0fd3f657fb14195218bd7739b575f19e80ea63e0394239ad,2016-10,Merseyside Police,Merseyside Police,-2.892968,53.408447,On or near VICTORIA AVENUE,E01006584,Liverpool 034E,Investigation complete; no suspect identified
5b2d5db88fa39c76d0e82ce046776c5de7ff4bb82e3d5c0d0516812980d40890,2016-10,Merseyside Police,Merseyside Police,-3.058843,53.402066,On or near ST JAMES ROAD,E01007122,Wirral 011C,Investigation complete; no suspect identified
34d5e56b845a0e99d9866fd59ba2c92ca26b9ea9a61e18150b70af18ac062daa,2016-10,Merseyside Police,Merseyside Police,-2.922235,53.399065,On or near HIGH STREET,E01006721,Liverpool 038C,Investigation complete; no suspect identified
07ba26b34d28a93bdd7cd85d3948def21b3e4ac74b0a1cb48d48ad15691e80fd,2016-10,Merseyside Police,Merseyside Police,-2.881642,53.470329,On or near CHERRY GARDENS,E01006417,Knowsley 003B,Investigation complete; no suspect identified
1bc73f1669a043794f63937ef4b86fdb3087b50942510bf2b358bf9d9023713a,2016-10,Merseyside Police,Merseyside Police,-2.967318,53.379544,On or near CHARLECOTE STREET,E01033767,Liverpool 050J,Investigation complete; no suspect identified
6a6029eaa15702c28012cea8717692743fe1b04ce8a633df230ada3bd44dec8a,2016-10,Merseyside Police,Merseyside Police,-2.894137,53.418991,On or near Police Station,E01006570,Liverpool 026C,Investigation complete; no suspect identified
557650ef785dfded05cddc90eee814e1082c7a5da1a029d1e17acc59b48b04ac,2016-10,Merseyside Police,Merseyside Police,-2.973193,53.405789,On or near RUSSELL STREET,E01006513,Liverpool 060A,Investigation complete; no suspect identified
3e5af6f9d343f91df42844df6165f1141b19c8bb9ebb8d5763333e5cd115df8d,2016-10,Merseyside Police,Merseyside Police,-2.760681,53.440617,On or near LESLIE ROAD,E01006831,St. Helens 016A,Investigation complete; no suspect identified
3c7fc483b7a2e89b6f698a8b04d389de743a1adbb2143aa781900bcd4c75f2fc,2016-10,Merseyside Police,Merseyside Police,-3.084841,53.414732,On or near SCORESBY ROAD,E01007210,Wirral 006C,Investigation complete; no suspect identified
5400c23f607a800bb75677b503331b11ed9e88503dd9f0d7124b14cfc646141a,2016-10,Merseyside Police,Merseyside Police,-2.923037,53.447913,On or near BRANSTREE AVENUE,E01006731,Liverpool 011D,Investigation complete; no suspect identified
65850df339dd896dd4ab3fdd0c73f795aca37b16da693d5e06e0e69a213d3b81,2016-10,Merseyside Police,Merseyside Police,-2.637616,53.452034,On or near Parking Area,E01006863,St. Helens 013A,Investigation complete; no suspect identified
3edf048a082365db6f8c455a9f36f593642eb62f1dd2ce23a0b2a1e61f9c493d,2016-10,Merseyside Police,Merseyside Police,-2.762371,53.438314,On or near SPRINGFIELD ROAD,E01006904,St. Helens 016G,Investigation complete; no suspect identified
38819dbdbc5171b5020b34ccc695d2d295dcf3a380ad837faff87da3e75bb099,2016-10,Merseyside Police,Merseyside Police,-2.882026,53.477221,On or near DUNFOLD CLOSE,E01006435,Knowsley 005D,Investigation complete; no suspect identified
3ad50e7bf04e373e15d14b2cac3bb8058785b883d8f0115904072477abea1b4f,2016-10,Merseyside Police,Merseyside Police,-2.721241,53.417644,On or near HAMMERSLEY AVENUE,E01006909,St. Helens 022D,Investigation complete; no suspect identified
48e57c0b4582449fa1b301fe42afd7e35c9394d873e26925055ce280734279dc,2016-10,Merseyside Police,Merseyside Police,-2.854357,53.420694,On or near LIVERPOOL ROAD,E01006470,Knowsley 008E,Investigation complete; no suspect identified
3cd29eb878c8d723b4aab60a06b95e7905f4a12b6bcdcd7a9a2f0b232ec71fcf,2016-10,Merseyside Police,Merseyside Police,-2.979260,53.405982,On or near BACK LIME STREET,E01033760,Liverpool 060C,Investigation complete; no suspect identified
80211b9de3d450941c2821da085d7ad3f9edd4d4977ffa4156eb38477fd0800f,2016-10,Merseyside Police,Merseyside Police,-2.977115,53.406242,On or near HILBRE STREET,E01006513,Liverpool 060A,Investigation complete; no suspect identified
1451d7cecedfd882d32c445ae4711e9c2bedc2007d26c2308df297c57aa2f1af,2016-10,Merseyside Police,Merseyside Police,-2.996609,53.461497,On or near EMPIRE ROAD,E01007013,Sefton 036E,Investigation complete; no suspect identified
ce0cdcfeb264f9c8db156ecbac5197de26a1ea7c8128fd4f920ea1f4970d4ea9,2016-10,Merseyside Police,Merseyside Police,-2.630090,53.454249,On or near WHIMBREL AVENUE,E01006864,St. Helens 013B,Investigation complete; no suspect identified
7d1bf8fab03dd2ef9c571611feb30731092e0f385d0dc2b0a533c0a38a34405e,2016-10,Merseyside Police,Merseyside Police,-2.786912,53.414083,On or near BRAEMAR CLOSE,E01006504,Knowsley 013D,Investigation complete; no suspect identified
ce493cb9be5b293be5f519f86dd086a3ae6773771f0d5ee168eb4bf259536328,2016-10,Merseyside Police,Merseyside Police,-2.719721,53.418561,On or near LITTLECOTE CLOSE,E01006908,St. Helens 022C,Investigation complete; no suspect identified
6678bb66c5f4e2247d14013ee64fd0a1e7f549f01a7d290a113871dc979469bf,2016-10,Merseyside Police,Merseyside Police,-2.954369,53.409536,On or near JUBILEE DRIVE,E01006691,Liverpool 030A,Investigation complete; no suspect identified
0961626318a76879865f5d8a028474f1da57b5e81143e3deb45f56317eac30c3,2016-10,Merseyside Police,Merseyside Police,-2.813250,53.427147,On or near WOOD LANE,E01006464,Knowsley 007D,Investigation complete; no suspect identified
